,user_id,made_on,original_description,amount_cents,income
1001,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-01,PP*VINAI ON 31 JUL CLP,500,False
1002,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-02,MCDONALDS ON 01 AUG CLP,838,False
1003,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-07-31,SAINSBURYS S/MKTS ON 30 JUL BCC,200,False
1004,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-07-31,INVESTMENT ISA ID1647498-003 FT,25000,False
1005,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-07-30,UBER *TRIP NETHERLANDS AMOUNT IN SEK 489.00 ON 29 JUL VISA 11.578698 FINAL GBP AMOUNT INCLUDES NON-STERLING TRANS FEE £1.16,4339,False
1006,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-02,ALUMNI.UCL.AC.UK ON 31 JUL BCC,2000,False
1007,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-02,REAL ENGLISH GIFT ON 31 JUL CLP,199,False
1008,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-04,BREDOVSKY DVUR CZECH REP AMOUNT IN CZK 880.00,3222,False
1009,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-02,HONEST BURGERS LIV ON 01 AUG CLP,2000,False
1010,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-02,BIERSCHENKE ON 01 AUG CLP,320,False
1011,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-02,H & M ON 01 AUG BCC,1903,False
1012,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-01,DROPBOX*JFZJTRYTC IRELAND ON 31 JUL BCC,999,False
1013,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-01,PRET A MANGER ON 31 JUL CLP,555,False
1014,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-04,KLASTERNI PIVOVAR CZECH REP AMOUNT IN CZK 440.00,1611,False
1015,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-03,BOOTS 1940 ON 02 AUG CLP,349,False
1016,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-04,Spotify UK ON 03 AUG BCC,999,False
1017,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-31,DELI 4045 SWEDEN AMOUNT IN SEK 59.00 ON 29 AUG VISA 11.853889 FINAL GBP AMOUNT INCLUDES NON-STERLING TRANS FEE £0.14,512,False
1018,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-31,PIEROGARNIA STARY POLAND AMOUNT IN PLN 56.14 ON 30 AUG VISA 4.820485 FINAL GBP AMOUNT INCLUDES NON-STERLING TRANS FEE £0.32,1197,False
1019,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-31,PIEROGARNIA STARY POLAND AMOUNT IN PLN 39.88 ON 30 AUG VISA 4.820485 FINAL GBP AMOUNT INCLUDES NON-STERLING TRANS FEE £0.23,850,False
1020,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-31,UBER TRIP HELP.UBE POLAND AMOUNT IN PLN 32.23 ON 30 AUG VISA 4.820485 FINAL GBP AMOUNT INCLUDES NON-STERLING TRANS FEE £0.18,687,False
1021,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-31,UBER TRIP HELP.UBE ON 30 AUG BCC,1119,False
1022,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-31,UBER TRIP HELP.UBE ON 30 AUG BCC,1939,False
1023,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-31,PKP Intercity POLAND AMOUNT IN PLN 52.00 ON 30 AUG VISA 4.820485 FINAL GBP AMOUNT INCLUDES NON-STERLING TRANS FEE £0.30,1109,False
1024,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-31,PALAC ROMANTYCZNY POLAND AMOUNT IN PLN 288.00 ON 30 AUG VISA 4.820485 FINAL GBP AMOUNT INCLUDES NON-STERLING TRANS FEE £1.64,6139,False
1025,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-31,DROPBOX*9DPYQRCBCK IRELAND ON 30 AUG BCC,999,False
1026,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-31,BOOTS 1940 ON 30 AUG CLP,349,False
1027,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-05,81018 - SO COFFEE CZECH REP AMOUNT IN CZK 150.00,550,False
1028,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-05,MCDONALDS CZECH REP AMOUNT IN CZK 103.00,377,False
1029,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-05,UBER TRIP HELP.UBE CZECH REP AMOUNT IN CZK 127.71,468,False
1030,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-05,Restaurant Kocar z CZECH REP AMOUNT IN CZK 670.00,2454,False
1031,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-05,TFL TRAVEL CH ON 04 AUG CLP,280,False
1032,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-05,SAINSBURYS S/MKTS ON 04 AUG CLP,770,False
1033,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-05,GREATER ANGLIA ON 04 AUG CLP,1850,False
1034,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-05,81018 - SO COFFEE CZECH REP AMOUNT IN CZK 150.00 ON 04 AUG VISA 28.058519 FINAL GBP AMOUNT INCLUDES NON-STERLING TRANS FEE £0.15,550,False
1035,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-05,MCDONALDS CZECH REP AMOUNT IN CZK 103.00 ON 04 AUG VISA 28.058519 FINAL GBP AMOUNT INCLUDES NON-STERLING TRANS FEE £0.10,377,False
1036,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-03,TFL TRAVEL CH ON 02 SEP CLP,530,False
1037,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-03,TESCO STORES 5518 ON 02 SEP CLP,135,False
1038,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-03,REAL ENGLISH GIFT ON 01 SEP CLP,398,False
1039,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-03,PP*VINAI ON 02 SEP CLP,500,False
1040,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-03,TESCO STORES 5518 ON 02 SEP BCC,95,False
1041,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-03,AMZNMktplace ON 02 SEP BCC,2099,False
1042,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-02,SOPOT MOLO-VISA FA POLAND AMOUNT IN PLN 8.00 ON 01 SEP VISA 4.820485 FINAL GBP AMOUNT INCLUDES NON-STERLING TRANS FEE £0.05,171,False
1043,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-02,Sklep McDonalds Gd POLAND AMOUNT IN PLN 29.30 ON 01 SEP VISA 4.820485 FINAL GBP AMOUNT INCLUDES NON-STERLING TRANS FEE £0.17,625,False
1044,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-02,TFL TRAVEL CH ON 01 SEP CLP,520,False
1045,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-02,GREATER ANGLIA ON 01 SEP CLP,1850,False
1046,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-07,PP*VINAI ON 06 AUG BCC,700,False
1047,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-08,Max Ford Tax money BGC,537580,True
1048,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-06,PP*VINAI ON 05 AUG CLP,700,False
1049,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-05,UBER TRIP HELP.UBE CZECH REP AMOUNT IN CZK 127.71 ON 04 AUG VISA 28.058519 FINAL GBP AMOUNT INCLUDES NON-STERLING TRANS FEE £0.13,468,False
1050,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-05,Restaurant Kocar z CZECH REP AMOUNT IN CZK 670.00 ON 04 AUG VISA 28.058519 FINAL GBP AMOUNT INCLUDES NON-STERLING TRANS FEE £0.66,2454,False
1051,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-06,TFL TRAVEL CH ON 05 AUG CLP,530,False
1052,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-06,TESCO STORES 5518 ON 05 AUG CLP,1075,False
1053,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-05,MITCH GREGORY PRAGUE FT,700,False
1054,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-06,MICHAEL Gregory BGC,3200,True
1055,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-06,PURE GYM LTD 126204012579010007 DDR,2849,False
1056,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-08,TFL TRAVEL CH ON 06 AUG CLP,290,False
1057,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-08,TESCO STORES 5518 ON 07 AUG CLP,135,False
1058,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-08,PP*VINAI ON 07 AUG CLP,700,False
1059,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-09,SAINSBURYS S/MKTS ON 08 AUG CLP,700,False
1060,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-09,REAL ENGLISH GIFT ON 07 AUG CLP,328,False
1061,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-09,IZ *Top chicken ta ON 08 AUG CLP,800,False
1062,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-08,AMAZON.CO.UK*MH63S LUXEMBOURG ON 07 AUG BCC,250,False
1063,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-10,THE DROP WINE BAR ON 09 AUG BCC,2500,False
1064,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-10,TFL TRAVEL CH ON 09 AUG CLP,940,False
1065,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-10,TFL TRAVEL CH ON 08 AUG CLP,530,False
1066,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-09,TESCO STORES 5518 ON 08 AUG BCC,135,False
1067,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-10,TESCO STORES 5518 ON 09 AUG CLP,135,False
1068,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-10,SumUp *Vin's Thai ON 09 AUG CLP,700,False
1069,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-10,TFL TRAVEL CH ON 07 AUG CLP,700,False
1070,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-11,WOK TO WALK LEICES ON 10 AUG CLP,1030,False
1071,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-11,TFL TRAVEL CH ON 10 AUG CLP,480,False
1072,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-11,TSGN ON 10 AUG CLP,1780,False
1073,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-11,M&S SIMPLY FOOD - ON 10 AUG CLP,155,False
1074,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-11,THE HORSE AND GROOM ON 10 AUG CLP,1750,False
1075,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-11,SOHO HOUSE CAFE BO ON 10 AUG BCC,3950,False
1076,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-12,Jack POWER STOCKHOLM CASH FT,103557,False
1077,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-12,Transferwise Ltd Jack loaned money BGC,5905,True
1078,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-12,Patrick Gunther GUNTHER PATRICK BGC,14900,True
1079,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-12,TFL TRAVEL CH ON 11 AUG CLP,40,False
1080,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-12,SAINSBURYS S/MKTS ON 11 AUG CLP,375,False
1081,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-13,REAL ENGLISH GIFT ON 11 AUG BCC,199,False
1082,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-13,TFL TRAVEL CH ON 12 AUG CLP,480,False
1083,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-13,TESCO STORES 5518 ON 12 AUG CLP,135,False
1084,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-13,SAINSBURYS S/MKTS ON 12 AUG CLP,315,False
1085,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-13,IZ *JJS Europe Ltd ON 12 AUG CLP,750,False
1086,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-13,TESCO STORES 5518 ON 12 AUG CLP,495,False
1087,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-13,MAX JOHN GRE GRAD DINNER FT,47200,False
1088,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-14,NEW FAVOURITE ON 11 AUG CLP,799,False
1089,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-14,TESCO STORES 5518 ON 13 AUG BCC,135,False
1090,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-15,TFL TRAVEL CH ON 14 AUG CLP,530,False
1091,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-15,TESCO STORES 5518 ON 14 AUG CLP,435,False
1092,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-15,SAINSBURYS S/MKTS ON 13 AUG CLP,705,False
1093,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-15,AMZNMktplace ON 14 AUG BCC,199,False
1094,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-04,SAINSBURYS S/MKTS ON 03 SEP CLP,425,False
1095,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-04,PP*VINAI ON 03 SEP CLP,700,False
1096,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-04,TFL TRAVEL CH ON 03 SEP CLP,530,False
1097,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-04,Spotify P0D97DK26E ON 03 SEP BCC,999,False
1098,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-05,TFL TRAVEL CH ON 04 SEP CLP,480,False
1099,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-05,PP*VINAI ON 04 SEP CLP,700,False
1100,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-06,PURE GYM LTD 126204012579010008 DDR,2849,False
1101,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-06,TFL TRAVEL CH ON 05 SEP CLP,530,False
1102,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-06,TESCO STORES 5518 ON 05 SEP CLP,95,False
1103,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-06,SAINSBURYS S/MKTS ON 05 SEP CLP,770,False
1104,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-06,PRET A MANGER ON 05 SEP CLP,697,False
1105,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-06,N K CONVENIENCE ST ON 04 SEP BCC,613,False
1106,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-06,TESCO STORES 5518 ON 05 SEP CLP,135,False
1107,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-07,EMBASSY OF LONDON ON 06 SEP BCC,1400,False
1108,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-08,TFL TRAVEL CH ON 06 SEP CLP,700,False
1109,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-08,PRET A MANGER ON 06 SEP CLP,549,False
1110,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-08,LISAS KITCHEN & BA ON 07 SEP CLP,2750,False
1111,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-08,LISAS KITCHEN & BA ON 07 SEP CLP,2000,False
1112,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-09,SANDRA COLEMAN DINNER FT,3716,False
1113,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-09,TFL TRAVEL CH ON 08 SEP CLP,480,False
1114,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-09,SAINSBURYS S/MKTS ON 08 SEP CLP,190,False
1115,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-09,CONTINENTAL PROVIS ON 08 SEP CLP,249,False
1116,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-09,BUDGENS GREEN PA ON 08 SEP CLP,288,False
1117,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-09,SAINSBURYS S/MKTS ON 07 SEP BCC,4750,False
1118,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-09,Kapten ON 08 SEP BCC,860,False
1119,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-09,TFL TRAVEL CH ON 07 SEP CLP,240,False
1120,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-10,TFL TRAVEL CH ON 09 SEP CLP,700,False
1121,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-10,N K CONVENIENCE ST ON 08 SEP CLP,313,False
1122,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-10,PP*VINAI ON 09 SEP BCC,700,False
1123,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-10,PIZZA EAST ON 09 SEP CLP,2200,False
1124,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-11,TFL TRAVEL CH ON 10 SEP CLP,530,False
1125,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-11,TESCO STORES 5518 ON 10 SEP CLP,95,False
1126,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-12,TFL TRAVEL CH ON 11 SEP CLP,700,False
1127,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-12,ENGOCHA ON 11 SEP CLP,1050,False
1128,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-12,BON APPETIT ON 10 SEP CLP,750,False
1129,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-12,TESCO STORES 5518 ON 11 SEP BCC,135,False
1130,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-13,APSON LIMITED EXPENSES BGC,1474,True
1131,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-13,TFL TRAVEL CH ON 12 SEP CLP,530,False
1132,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-13,TESCO STORES 5518 ON 12 SEP CLP,290,False
1133,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-13,DELIVEROO.CO.UK ON 12 SEP BCC,1474,False
1134,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-13,CHRIS MATHEWS CINEMA AND SNACKS FT,2650,False
1135,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-14,MM E&C ON 13 SEP CLP,1250,False
1136,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-14,BON APPETIT ON 12 SEP CLP,750,False
1137,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-14,MM E&C ON 13 SEP CLP,3000,False
1138,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-14,MM E&C ON 13 SEP CLP,450,False
1139,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-14,Tom Bradshaw From Tom Bradshaw BGC,2400,True
1140,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-14,PP*VINAI ON 13 SEP BCC,500,False
1141,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-14,"THE ROYAL OAK, LON ON 13 SEP CLP",280,False
1142,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-15,Kapten ON 14 SEP BCC,744,False
1143,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-15,TFL TRAVEL CH ON 13 SEP CLP,290,False
1144,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-15,SAINSBURY'S SMKT ON 14 SEP CLP,955,False
1145,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-15,RONNIE SCOTTS CLUB ON 14 SEP CLP,1500,False
1146,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-15,DISHOOM CARNABY ON 14 SEP CLP,1502,False
1147,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-07-15,Suitsupply ON 14 JUL BCC,18950,False
1148,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-15,Kapten ON 14 SEP BCC,1895,False
1149,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-15,TFL TRAVEL CH ON 14 SEP CLP,240,False
1150,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-15,RONNIE SCOTTS CLUB ON 14 SEP CLP,1700,False
1151,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-16,TFL TRAVEL CH ON 15 SEP CLP,520,False
1152,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-16,BLACK GULL BOOKS ON 15 SEP CLP,1000,False
1153,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-16,LONGDAN CAMDEN TOW ON 15 SEP CLP,150,False
1154,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-16,IZ *SHANIV HOSPITA ON 15 SEP CLP,700,False
1155,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-17,TFL TRAVEL CH ON 16 SEP CLP,530,False
1156,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-17,TESCO STORES 5518 ON 16 SEP CLP,290,False
1157,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-17,TESCO STORES 5518 ON 16 SEP BCC,135,False
1158,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-18,CARDTRONICS UK LTD BT KIOSK OS JOE KI 18SEP 15.09 FEE £1.85 ATM,3185,False
1159,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-18,Amazon Prime*MA31B LUXEMBOURG ON 17 SEP BCC,799,False
1160,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-18,TFL TRAVEL CH ON 17 SEP CLP,530,False
1161,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-18,BON APPETIT ON 16 SEP CLP,650,False
1162,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-18,TESCO STORES 5518 ON 17 SEP CLP,135,False
1163,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-18,TESCO STORES 5518 ON 17 SEP CLP,135,False
1164,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-18,PP*VINAI ON 17 SEP CLP,700,False
1165,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-19,FOOTBALL JERSEYS MAX F FT,3000,False
1166,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-06-27,FOOTBALL WED MAX F FT,10000,False
1167,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-19,TFL TRAVEL CH ON 18 SEP CLP,700,False
1168,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-19,TESCO STORES 5518 ON 18 SEP BCC,135,False
1169,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-21,TESCO STORES 5518 ON 20 SEP CLP,95,False
1170,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-20,TFL TRAVEL CH ON 19 SEP CLP,530,False
1171,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-20,TESCO STORES 5518 ON 19 SEP CLP,100,False
1172,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-20,TESCO STORES 5518 ON 19 SEP BCC,135,False
1173,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-21,TESCO STORES 5518 ON 20 SEP CLP,135,False
1174,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-20,TESCO STORES 5518 ON 19 SEP CLP,95,False
1175,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-19,SAINSBURYS S/MKTS ON 18 SEP CLP,1210,False
1176,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-20,TESCO STORES 5518 ON 19 SEP CLP,345,False
1177,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-20,BON APPETIT ON 18 SEP CLP,600,False
1178,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-20,PP*VINAI ON 19 SEP CLP,700,False
1179,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-20,AMZNMktplace ON 19 SEP BCC,1647,False
1180,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-21,DELIVEROO.CO.UK ON 20 SEP BCC,1344,False
1181,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-22,TFL TRAVEL CH ON 20 SEP CLP,530,False
1182,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-22,IZ *BILL OR BEAK L ON 21 SEP CLP,1200,False
1183,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-23,APSON LIMITED EXPENSES BGC,1344,True
1184,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-23,SPANIARDS ON 22 SEP BCC,3300,False
1185,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-23,TFL TRAVEL CH ON 21 SEP CLP,240,False
1186,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-23,SAINSBURYS S/MKTS ON 21 SEP CLP,675,False
1187,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-23,RAH BARS ON 22 SEP CLP,390,False
1188,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-23,TFL TRAVEL CH ON 22 SEP CLP,450,False
1189,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-23,EVANS CYCLES LTD ON 22 SEP BCC,7200,False
1190,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-23,CO-OP GROUP 540009 ON 21 SEP BCC,265,False
1191,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-23,CAMDEN CYCLES ON 21 SEP BCC,29000,False
1192,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-24,TESCO STORES 5518 ON 23 SEP CLP,120,False
1193,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-24,IZ *WADDY TRADING ON 23 SEP CLP,600,False
1194,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-24,N K CONVENIENCE ST ON 22 SEP CLP,235,False
1195,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-25,TESCO STORES 5518 ON 24 SEP CLP,135,False
1196,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-25,DELIVEROO.CO.UK ON 24 SEP BCC,1496,False
1197,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-09-26,SAINSBURYS BANK Sainsburys Bank 26SEP 09.19 ATM,3000,False
